Liga,Temporada,Jornada,Equipo,Cambios realizados portero partido,Cambios realizados centrocampista partido,Cambios realizados delantero partido,Y LAMBDA,EXP LAMBDA
Serie A,Temporada2019,Jornada 13,Udinese,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 13,Empoli,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 13,Bologna,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 13,Frosinone,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 13,Chievo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 14,Juventus,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2019,Jornada 14,Napoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Inter,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 14,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Lazio,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 14,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Parma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 14,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 14,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 14,Fiorentina,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 14,Atalanta,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 14,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 14,Genoa,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 14,SPAL,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 14,Udinese,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Bologna,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 14,Frosinone,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 14,Chievo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 15,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 15,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 15,Milan,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 15,Lazio,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Parma,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 15,Atalanta,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 15,Roma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 15,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 15,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 15,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 15,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 15,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Genoa,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 15,SPAL,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 15,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 15,Bologna,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Frosinone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 15,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 16,Juventus,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 16,Napoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 16,Inter,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 16,Milan,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 16,Lazio,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 16,Atalanta,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 16,Roma,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 16,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 16,Sampdoria,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 16,Fiorentina,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 16,Torino,1,0,0,"0,3002126","1,3501458181"
Serie A,Temporada2019,Jornada 16,Parma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 16,Cagliari,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 16,Empoli,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 16,SPAL,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 16,Genoa,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 16,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 16,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 16,Frosinone,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 16,Chievo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 17,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Napoli,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 17,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 17,Lazio,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 17,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 17,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 17,Atalanta,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 17,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Parma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 17,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 17,Cagliari,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Empoli,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 17,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 17,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 17,Bologna,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 17,Frosinone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 17,Chievo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 18,Napoli,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 18,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Lazio,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 18,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Milan,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 18,Roma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 18,Torino,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Parma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Fiorentina,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 18,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 18,Sassuolo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 18,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 18,Genoa,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 18,SPAL,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 18,Empoli,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 18,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 18,Bologna,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 18,Frosinone,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 18,Chievo,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 19,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 19,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 19,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 19,Lazio,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 19,Milan,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 19,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 19,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 19,Atalanta,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 19,Torino,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 19,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 19,Parma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 19,Sassuolo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 19,Cagliari,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 19,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 19,Udinese,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 19,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 19,Empoli,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 19,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 19,Frosinone,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 19,Chievo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 20,Juventus,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 20,Napoli,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 20,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 20,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 20,Roma,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 20,Lazio,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 20,Atalanta,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 20,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 20,Parma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 20,Fiorentina,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 20,Torino,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 20,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 20,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 20,Genoa,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 20,Udinese,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 20,SPAL,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 20,Empoli,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 20,Bologna,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 20,Frosinone,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 20,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 21,Inter,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 21,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 21,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Sampdoria,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 21,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Lazio,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 21,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 21,Parma,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 21,Genoa,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 21,Cagliari,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 21,SPAL,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Udinese,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 21,Empoli,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 21,Bologna,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 21,Frosinone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 21,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 22,Inter,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 22,Milan,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 22,Atalanta,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 22,Roma,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 22,Lazio,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 22,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 22,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 22,Parma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 22,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 22,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 22,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 22,Udinese,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 22,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Bologna,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 22,Frosinone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 22,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Juventus,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 23,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Roma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 23,Lazio,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Fiorentina,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 23,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 23,Parma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,SPAL,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 23,Udinese,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 23,Bologna,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 23,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Frosinone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 23,Chievo,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 24,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,Napoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 24,Milan,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 24,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,Atalanta,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 24,Lazio,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 24,Fiorentina,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 24,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,Sampdoria,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 24,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 24,Parma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 24,Genoa,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 24,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 24,Udinese,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,SPAL,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 24,Empoli,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 24,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 24,Frosinone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 24,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Napoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Inter,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 25,Roma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Lazio,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Atalanta,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 25,Torino,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 25,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Sampdoria,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 25,Parma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 25,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 25,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 25,SPAL,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 25,Udinese,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 25,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 25,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 25,Frosinone,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 25,Chievo,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 26,Juventus,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 26,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 26,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 26,Inter,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 26,Roma,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 26,Lazio,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2019,Jornada 26,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 26,Torino,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 26,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 26,Fiorentina,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 26,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 26,Parma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 26,Genoa,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 26,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 26,Udinese,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 26,SPAL,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 26,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 26,Bologna,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 26,Frosinone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 26,Chievo,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 27,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 27,Milan,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Inter,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Roma,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 27,Lazio,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Atalanta,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 27,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Sampdoria,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 27,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Parma,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Sassuolo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 27,Genoa,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 27,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 27,Udinese,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2019,Jornada 27,SPAL,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 27,Bologna,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2019,Jornada 27,Frosinone,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 27,Chievo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 28,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 28,Napoli,1,0,1,"0,3717601","1,4502850162"
Serie A,Temporada2019,Jornada 28,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 28,Milan,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 28,Lazio,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 28,Roma,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 28,Atalanta,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2019,Jornada 28,Torino,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 28,Sampdoria,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 28,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 28,Parma,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2019,Jornada 28,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2019,Jornada 28,Sassuolo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 28,Cagliari,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 28,SPAL,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2019,Jornada 28,Empoli,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 28,Udinese,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2019,Jornada 28,Bologna,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2019,Jornada 28,Frosinone,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2019,Jornada 28,Chievo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 29,Juventus,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2019,Jornada 29,Napoli,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2019,Jornada 29,Inter,0,1,1,"0,2072663","1,2303101598"
